family,method,seed,budget,distribution,rmse
affine,active_no_task,1015,24,broad_uniform,0.023977143298540508
affine,active_no_task,1015,30,declared,0.01820146056828035
affine,active_no_task,1015,30,forward_heavy,0.019398084251645308
affine,active_no_task,1015,30,left_heavy,0.016267945688312396
affine,active_no_task,1015,30,right_heavy,0.01621239303831069
affine,active_no_task,1015,30,broad_uniform,0.01849992165093871
affine,active_no_task,1016,18,declared,0.03381041753432138
affine,active_no_task,1016,18,forward_heavy,0.03312485182834031
affine,active_no_task,1016,18,left_heavy,0.035049115670486415
affine,active_no_task,1016,18,right_heavy,0.03456122264404914
affine,active_no_task,1016,18,broad_uniform,0.030527062784853242
affine,active_no_task,1016,24,declared,0.025962612449193036
affine,active_no_task,1016,24,forward_heavy,0.02570027981760558
affine,active_no_task,1016,24,left_heavy,0.029890068112988003
affine,active_no_task,1016,24,right_heavy,0.021955822476112104
affine,active_no_task,1016,24,broad_uniform,0.02364543784292366
affine,active_no_task,1016,30,declared,0.019273524630589737
affine,active_no_task,1016,30,forward_heavy,0.01918336527183334
affine,active_no_task,1016,30,left_heavy,0.022671569128091325
affine,active_no_task,1016,30,right_heavy,0.015170846627216125
affine,active_no_task,1016,30,broad_uniform,0.02010769273721597
affine,active_no_task,1017,18,declared,0.032406665346774
affine,active_no_task,1017,18,forward_heavy,0.029808128624449225
affine,active_no_task,1017,18,left_heavy,0.04081968866869401
affine,active_no_task,1017,18,right_heavy,0.02990610544424589
affine,active_no_task,1017,18,broad_uniform,0.03242017940963653
affine,active_no_task,1017,24,declared,0.023470415998543437
affine,active_no_task,1017,24,forward_heavy,0.022436050211539244
affine,active_no_task,1017,24,left_heavy,0.028725673096032075
affine,active_no_task,1017,24,right_heavy,0.020136732027952808
affine,active_no_task,1017,24,broad_uniform,0.023057081657742663
affine,active_no_task,1017,30,declared,0.021224611362963035
affine,active_no_task,1017,30,forward_heavy,0.020203462312166746
affine,active_no_task,1017,30,left_heavy,0.026894453821426762
affine,active_no_task,1017,30,right_heavy,0.017047578171630228
affine,active_no_task,1017,30,broad_uniform,0.018905349932526322
affine,active_no_task,1018,18,declared,0.02321738851282202
affine,active_no_task,1018,18,forward_heavy,0.02230871852470101
affine,active_no_task,1018,18,left_heavy,0.027519009734192464
affine,active_no_task,1018,18,right_heavy,0.020844914829241428
affine,active_no_task,1018,18,broad_uniform,0.03687795165962566
affine,active_no_task,1018,24,declared,0.01335906344058269
affine,active_no_task,1018,24,forward_heavy,0.012465778013687295
affine,active_no_task,1018,24,left_heavy,0.012766545197832739
affine,active_no_task,1018,24,right_heavy,0.016325927730767235
affine,active_no_task,1018,24,broad_uniform,0.02154086411333617
affine,active_no_task,1018,30,declared,0.009855121867836852
affine,active_no_task,1018,30,forward_heavy,0.009504319759498689
affine,active_no_task,1018,30,left_heavy,0.012002227081970103
affine,active_no_task,1018,30,right_heavy,0.008253391707361096
affine,active_no_task,1018,30,broad_uniform,0.018728112564988367
affine,active_no_task,1019,18,declared,0.022031796312579923
affine,active_no_task,1019,18,forward_heavy,0.02038616955563932
affine,active_no_task,1019,18,left_heavy,0.029976954976803197
affine,active_no_task,1019,18,right_heavy,0.01615706596758238
affine,active_no_task,1019,18,broad_uniform,0.030874435346633353
affine,active_no_task,1019,24,declared,0.01681727324723592
affine,active_no_task,1019,24,forward_heavy,0.01506768047176469
affine,active_no_task,1019,24,left_heavy,0.018132635383868285
affine,active_no_task,1019,24,right_heavy,0.02016951701071817
affine,active_no_task,1019,24,broad_uniform,0.021519157987876486
affine,active_no_task,1019,30,declared,0.014179364968046226
affine,active_no_task,1019,30,forward_heavy,0.013720403133748284
affine,active_no_task,1019,30,left_heavy,0.013419490308690963
affine,active_no_task,1019,30,right_heavy,0.016221834024927273
affine,active_no_task,1019,30,broad_uniform,0.017037508720552277
affine,active_no_task,1020,18,declared,0.025071516888512634
affine,active_no_task,1020,18,forward_heavy,0.02439774124955478
affine,active_no_task,1020,18,left_heavy,0.029160475864509997
affine,active_no_task,1020,18,right_heavy,0.022257063496489867
affine,active_no_task,1020,18,broad_uniform,0.03160029980682213
affine,active_no_task,1020,24,declared,0.015980349229102388
affine,active_no_task,1020,24,forward_heavy,0.015980753101435402
affine,active_no_task,1020,24,left_heavy,0.013152645240112556
affine,active_no_task,1020,24,right_heavy,0.018526292512569063
affine,active_no_task,1020,24,broad_uniform,0.02117061997128047
affine,active_no_task,1020,30,declared,0.014415837971248487
affine,active_no_task,1020,30,forward_heavy,0.01559634699457955
affine,active_no_task,1020,30,left_heavy,0.0112685560540632
affine,active_no_task,1020,30,right_heavy,0.013570757781862532
affine,active_no_task,1020,30,broad_uniform,0.01714893257202581
affine,d_opt,1001,18,declared,0.020259467544066476
affine,d_opt,1001,18,forward_heavy,0.02027329350927616
affine,d_opt,1001,18,left_heavy,0.016117780714043815
affine,d_opt,1001,18,right_heavy,0.02386320816950319
affine,d_opt,1001,18,broad_uniform,0.023930911978279675
affine,d_opt,1001,24,declared,0.019583261562327918
affine,d_opt,1001,24,forward_heavy,0.01940803478602723
affine,d_opt,1001,24,left_heavy,0.01673146627355199
affine,d_opt,1001,24,right_heavy,0.022697771888211017
affine,d_opt,1001,24,broad_uniform,0.017754705427528505
affine,d_opt,1001,30,declared,0.01456428391356095
affine,d_opt,1001,30,forward_heavy,0.014111616137297172
affine,d_opt,1001,30,left_heavy,0.01462763746964611
affine,d_opt,1001,30,right_heavy,0.015824309408448572
affine,d_opt,1001,30,broad_uniform,0.013389092678937866
affine,d_opt,1002,18,declared,0.029138495555260758
affine,d_opt,1002,18,forward_heavy,0.02992584793700484
affine,d_opt,1002,18,left_heavy,0.030586925706890044
affine,d_opt,1002,18,right_heavy,0.02474887722344036
affine,d_opt,1002,18,broad_uniform,0.02712547222158258
affine,d_opt,1002,24,declared,0.016871967065398785
affine,d_opt,1002,24,forward_heavy,0.01842304346398644
affine,d_opt,1002,24,left_heavy,0.016366776223434444
affine,d_opt,1002,24,right_heavy,0.011522554684165593
affine,d_opt,1002,24,broad_uniform,0.017768009759737042
affine,d_opt,1002,30,declared,0.015492277699815371
affine,d_opt,1002,30,forward_heavy,0.016842775636539603
affine,d_opt,1002,30,left_heavy,0.012649312619265258
affine,d_opt,1002,30,right_heavy,0.013781095403017835
affine,d_opt,1002,30,broad_uniform,0.01659802136699652
affine,d_opt,1003,18,declared,0.018466369689753764
affine,d_opt,1003,18,forward_heavy,0.01852632782591823
affine,d_opt,1003,18,left_heavy,0.01716000067739713
affine,d_opt,1003,18,right_heavy,0.019590367122612667
affine,d_opt,1003,18,broad_uniform,0.027377065557925826
affine,d_opt,1003,24,declared,0.01465941354709537
affine,d_opt,1003,24,forward_heavy,0.015454061009136268
affine,d_opt,1003,24,left_heavy,0.011234710282825284
affine,d_opt,1003,24,right_heavy,0.015339069423126923
affine,d_opt,1003,24,broad_uniform,0.017004496651043848
affine,d_opt,1003,30,declared,0.013446981681968962
affine,d_opt,1003,30,forward_heavy,0.014347077698666945
affine,d_opt,1003,30,left_heavy,0.010164164294139601
affine,d_opt,1003,30,right_heavy,0.013635251005341959
affine,d_opt,1003,30,broad_uniform,0.014529733710707876
affine,d_opt,1004,18,declared,0.022478273387581852
affine,d_opt,1004,18,forward_heavy,0.02185228236264146
affine,d_opt,1004,18,left_heavy,0.023873361690398505
affine,d_opt,1004,18,right_heavy,0.022855152843371904
affine,d_opt,1004,18,broad_uniform,0.02742421394762793
affine,d_opt,1004,24,declared,0.022390816087076635
affine,d_opt,1004,24,forward_heavy,0.024170802661583533
affine,d_opt,1004,24,left_heavy,0.021092652459208557
affine,d_opt,1004,24,right_heavy,0.017449907509441445
affine,d_opt,1004,24,broad_uniform,0.0223680838162584
affine,d_opt,1004,30,declared,0.015865676051751126
affine,d_opt,1004,30,forward_heavy,0.015867098552899528
affine,d_opt,1004,30,left_heavy,0.01761633888829086
affine,d_opt,1004,30,right_heavy,0.013749240391342569
affine,d_opt,1004,30,broad_uniform,0.018755687021402467
affine,d_opt,1005,18,declared,0.026773038874042598
affine,d_opt,1005,18,forward_heavy,0.026223933892339905
affine,d_opt,1005,18,left_heavy,0.025509705500677868
affine,d_opt,1005,18,right_heavy,0.029623158945354243
affine,d_opt,1005,18,broad_uniform,0.02796445628017628
affine,d_opt,1005,24,declared,0.019814620578730353
affine,d_opt,1005,24,forward_heavy,0.01920703582012878
affine,d_opt,1005,24,left_heavy,0.019366199610227453
affine,d_opt,1005,24,right_heavy,0.022020561918869228
affine,d_opt,1005,24,broad_uniform,0.018291538272088296
affine,d_opt,1005,30,declared,0.02062033925825788
affine,d_opt,1005,30,forward_heavy,0.019511688506318226
affine,d_opt,1005,30,left_heavy,0.01964513266090187
affine,d_opt,1005,30,right_heavy,0.02459878590559983
affine,d_opt,1005,30,broad_uniform,0.015793475758293176
affine,d_opt,1006,18,declared,0.02477150340456366
affine,d_opt,1006,18,forward_heavy,0.022750210199182067
affine,d_opt,1006,18,left_heavy,0.02954040465910139
affine,d_opt,1006,18,right_heavy,0.025203831268782624
affine,d_opt,1006,18,broad_uniform,0.027460137420203132
affine,d_opt,1006,24,declared,0.018350899546075352
affine,d_opt,1006,24,forward_heavy,0.016807222079599584
affine,d_opt,1006,24,left_heavy,0.018182127353429316
affine,d_opt,1006,24,right_heavy,0.022620299473213576
affine,d_opt,1006,24,broad_uniform,0.017555969878128835
affine,d_opt,1006,30,declared,0.01744749896601076
affine,d_opt,1006,30,forward_heavy,0.017165287611363836
affine,d_opt,1006,30,left_heavy,0.015384685463119975
affine,d_opt,1006,30,right_heavy,0.020173566378879286
affine,d_opt,1006,30,broad_uniform,0.014625629563240785
affine,d_opt,1007,18,declared,0.02747571356960194
affine,d_opt,1007,18,forward_heavy,0.02847043604725988
affine,d_opt,1007,18,left_heavy,0.024156865825183324
affine,d_opt,1007,18,right_heavy,0.027660867789399073
affine,d_opt,1007,18,broad_uniform,0.025148167930726002
affine,d_opt,1007,24,declared,0.02706398431748357
affine,d_opt,1007,24,forward_heavy,0.02832429980263557
affine,d_opt,1007,24,left_heavy,0.02333411773495292
affine,d_opt,1007,24,right_heavy,0.02676730871111554
affine,d_opt,1007,24,broad_uniform,0.022866898322976188
affine,d_opt,1007,30,declared,0.02429762865646893
affine,d_opt,1007,30,forward_heavy,0.02403862586213641
affine,d_opt,1007,30,left_heavy,0.024905207480841192
affine,d_opt,1007,30,right_heavy,0.024439967808880983
affine,d_opt,1007,30,broad_uniform,0.021121816079336494
affine,d_opt,1008,18,declared,0.02019340112139374
affine,d_opt,1008,18,forward_heavy,0.02135896007828914
affine,d_opt,1008,18,left_heavy,0.01764073147105947
affine,d_opt,1008,18,right_heavy,0.018989153219469427
affine,d_opt,1008,18,broad_uniform,0.023336515500012013
affine,d_opt,1008,24,declared,0.013996663341443791
affine,d_opt,1008,24,forward_heavy,0.014335242126438032
affine,d_opt,1008,24,left_heavy,0.013581009727524565
affine,d_opt,1008,24,right_heavy,0.013355972021352523
affine,d_opt,1008,24,broad_uniform,0.018279585423346286
affine,d_opt,1008,30,declared,0.010736770813173677
affine,d_opt,1008,30,forward_heavy,0.010123011398112277
affine,d_opt,1008,30,left_heavy,0.012514019514858176
affine,d_opt,1008,30,right_heavy,0.01053104190826635
affine,d_opt,1008,30,broad_uniform,0.015541103579212318
affine,d_opt,1009,18,declared,0.0207480231705114
affine,d_opt,1009,18,forward_heavy,0.02064221977452604
affine,d_opt,1009,18,left_heavy,0.0198702448372147
affine,d_opt,1009,18,right_heavy,0.02195685910362521
affine,d_opt,1009,18,broad_uniform,0.03242803675226098
affine,d_opt,1009,24,declared,0.01430629245590714
affine,d_opt,1009,24,forward_heavy,0.014554362408890893
affine,d_opt,1009,24,left_heavy,0.013388436153191869
affine,d_opt,1009,24,right_heavy,0.014476997758095404
affine,d_opt,1009,24,broad_uniform,0.02152050057785364
affine,d_opt,1009,30,declared,0.013776070860002102
affine,d_opt,1009,30,forward_heavy,0.014676952125579172
affine,d_opt,1009,30,left_heavy,0.011994694632184744
affine,d_opt,1009,30,right_heavy,0.012619483230804912
affine,d_opt,1009,30,broad_uniform,0.02058222527805512
affine,d_opt,1010,18,declared,0.019634576088194692
affine,d_opt,1010,18,forward_heavy,0.017945211554029374
affine,d_opt,1010,18,left_heavy,0.017590185178164432
affine,d_opt,1010,18,right_heavy,0.025761066964849713
affine,d_opt,1010,18,broad_uniform,0.022420639153731558
affine,d_opt,1010,24,declared,0.014833283617024443
affine,d_opt,1010,24,forward_heavy,0.014554181820476773
affine,d_opt,1010,24,left_heavy,0.014361147968582217
affine,d_opt,1010,24,right_heavy,0.016129902409413102
affine,d_opt,1010,24,broad_uniform,0.01583311520654367
affine,d_opt,1010,30,declared,0.018242707758268698
affine,d_opt,1010,30,forward_heavy,0.017166701067340303
affine,d_opt,1010,30,left_heavy,0.01769350818050532
affine,d_opt,1010,30,right_heavy,0.021726358371909782
affine,d_opt,1010,30,broad_uniform,0.018560370789054606
affine,d_opt,1011,18,declared,0.021808564577720044
affine,d_opt,1011,18,forward_heavy,0.021377366496162908
affine,d_opt,1011,18,left_heavy,0.024594488741842356
affine,d_opt,1011,18,right_heavy,0.01988588728194056
affine,d_opt,1011,18,broad_uniform,0.02680691184832015
affine,d_opt,1011,24,declared,0.015283807792002902
affine,d_opt,1011,24,forward_heavy,0.014066355172885578
affine,d_opt,1011,24,left_heavy,0.018887852266145613
affine,d_opt,1011,24,right_heavy,0.014595643460047773
affine,d_opt,1011,24,broad_uniform,0.018103519955938608
affine,d_opt,1011,30,declared,0.012418951289168461
affine,d_opt,1011,30,forward_heavy,0.010547809048367452
affine,d_opt,1011,30,left_heavy,0.017166915068722168
affine,d_opt,1011,30,right_heavy,0.011732664434054291
affine,d_opt,1011,30,broad_uniform,0.0147038396769799
affine,d_opt,1012,18,declared,0.01840168599787242
affine,d_opt,1012,18,forward_heavy,0.018782448277351857
affine,d_opt,1012,18,left_heavy,0.01713627250664909
affine,d_opt,1012,18,right_heavy,0.01851175401606558
affine,d_opt,1012,18,broad_uniform,0.020796539715884632
affine,d_opt,1012,24,declared,0.02149746899219727
affine,d_opt,1012,24,forward_heavy,0.02302676477641891
affine,d_opt,1012,24,left_heavy,0.016328680332189108
affine,d_opt,1012,24,right_heavy,0.021436766364247496
affine,d_opt,1012,24,broad_uniform,0.020681657016676687
affine,d_opt,1012,30,declared,0.01429051805322983
affine,d_opt,1012,30,forward_heavy,0.01427323093148113
affine,d_opt,1012,30,left_heavy,0.013127977952193929
affine,d_opt,1012,30,right_heavy,0.015484139981861796
affine,d_opt,1012,30,broad_uniform,0.01738145723217699
affine,d_opt,1013,18,declared,0.02538149501542732
affine,d_opt,1013,18,forward_heavy,0.027874001755188567
affine,d_opt,1013,18,left_heavy,0.020601559673171482
